Index,Indx Code,Grp,Short Desc,Orig,Size1,Size2,Desc,Size1 Dec,Size2 Dec
1757,0,,,36" 150# RFWN FLANGEA105 CS S/STD BORE SERIES "B",36",,150# RFWN FLANGEA105 CS S/STD BORE SERIES "B",36,0
1758,0,,,36" 175# RFWN FLANGE S/STD BORE IND. STD. FORGED CS,36",,175# RFWN FLANGE S/STD BORE IND. STD. FORGED CS,36,0
1759,0,,,36" 45D ELL A234-WPB SMLS CS S/.375 BORE,36",,45D ELL A234-WPB SMLS CS S/.375 BORE,36,0
1760,0,,,36" BW CAP A234-WPB SMLS CS S/.375 WALL ,36",,BW CAP A234-WPB SMLS CS S/.375 WALL,36,0
1761,0,,,36" LR 90D ELL A234-WPB SMLS CS S/.375 BORE,36",,LR 90D ELL A234-WPB SMLS CS S/.375 BORE,36,0
1762,0,,,36" LR 90D ELL A234-WPB SMLS CS S/STD BORE,36",,LR 90D ELL A234-WPB SMLS CS S/STD BORE,36,0
1763,0,,,36" LR 90D ELL A234-WPB X CS S/STD BORE,36",,LR 90D ELL A234-WPB X CS S/STD BORE,36,0
1764,0,,,36" OD API-5L-B X36 PSL2 PIPE S/STD BORE,36",,OD API-5L-B X36 PSL2 PIPE S/STD BORE,36,0
1765,0,,,36" S/STD BORE API-5LB PSL-2 EFW CS PIPE,36",,S/STD BORE API-5LB PSL-2 EFW CS PIPE,36,0
1766,0,,,36" TEE A234-WPB SMLS CS S/STD BORE,36",,TEE A234-WPB SMLS CS S/STD BORE,36,0
1767,0,,,36" TEE A234-WPB X CS S/STD BORE,36",,TEE A234-WPB X CS S/STD BORE,36,0
1768,0,,,36" x 1" 3000# TOL A105 CS,36",1",3000# TOL A105 CS,36,1
1769,0,,,36" x 1.5" 3000# TOL A105 CS,36",1.5",3000# TOL A105 CS,36,1.5
1770,0,,,36" x 14" WOL A105 CS S/STD BORE,36",14",WOL A105 CS S/STD BORE,36,14
1771,0,,,36" x 24" REDUCING TEE A234-WPB SMLS CS .375 X S/STD BORE,36",24",REDUCING TEE A234-WPB SMLS CS .375 X S/STD BORE,36,24
1772,0,,,4" 150# FFWN FLANGE A105 CS S/STD BORE,4",,150# FFWN FLANGE A105 CS S/STD BORE,4,0
1773,0,,,4" 150# RF BLIND 304/304L SS,4",,150# RF BLIND 304/304L SS,4,0
1774,0,,,4" 150# RF BLIND A105 CS,4",,150# RF BLIND A105 CS,4,0
1775,0,,,4" 150# RF BLIND FLANGE A105 CS ,4",,150# RF BLIND FLANGE A105 CS,4,0
1776,0,,,4" 150# RF BLIND FLANGES SA105N CS,4",,150# RF BLIND FLANGES SA105N CS,4,0
1777,0,,,4" 150# RF GASKET FLEXITALLIC TYPECGI, 1/8" THK, 316SS, ,4",,150# RF GASKET FLEXITALLIC TYPECGI, 1/8" THK, 316SS,,4,0
1778,0,,,4" 150# RF GSKT 1/8" THK 304SS W/304SS INNER RING FLEX GRAPH FILL,4",,150# RF GSKT 1/8" THK 304SS W/304SS INNER RING FLEX GRAPH FILL,4,0
1779,0,,,4" 150# RFWN FLANGE A105 CS S/40 BORE,4",,150# RFWN FLANGE A105 CS S/40 BORE,4,0
1780,0,,,4" 150# RFWN FLANGE A105 CS S/STD BORE,4",,150# RFWN FLANGE A105 CS S/STD BORE,4,0
1781,0,,,4" 150# RFWN FLANGE A105 CS S/XS BORE,4",,150# RFWN FLANGE A105 CS S/XS BORE,4,0
1782,0,,,4" 150# RFWN FLANGE A105N CS S/40 BORE,4",,150# RFWN FLANGE A105N CS S/40 BORE,4,0
1783,0,,,4" 150# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,4",,150# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,4,0
1784,0,,,4" 150# RFWN FLANGE ASTM A105 CS,4",,150# RFWN FLANGE ASTM A105 CS,4,0
1785,0,,,4" 150# RFWN FLANGE S/40 BORE 304/304L SS,4",,150# RFWN FLANGE S/40 BORE 304/304L SS,4,0
1786,0,,,4" 150# RFWN FLANGE S/80 BORE SA105N CS,4",,150# RFWN FLANGE S/80 BORE SA105N CS,4,0
1787,0,,,4" 150# RFWN FLANGES A105 CS S/STD BORE,4",,150# RFWN FLANGES A105 CS S/STD BORE,4,0
1788,0,,,4" 150# RFWN FLANGES A105 CS S/XS BORE,4",,150# RFWN FLANGES A105 CS S/XS BORE,4,0
1789,0,,,4" 150# SLIP-ON FLANGE 304/304L SS,4",,150# SLIP-ON FLANGE 304/304L SS,4,0
1790,0,,,4" 150# SPEC BLIND, A516-70 .5" THICK,4",,150# SPEC BLIND, A516-70 .5" THICK,4,0
1791,0,,,4" 180D ELL A234-WPB SMLS CS  S/STD BORE,4",,180D ELL A234-WPB SMLS CS  S/STD BORE,4,0
1792,0,,,4" 300# LAP JOINT FLANGE A105 CS,4",,300# LAP JOINT FLANGE A105 CS,4,0
1793,0,,,4" 300# R37 316SST RING, OVAL PREFERED /OCTAGONAL OPTIONAL,4",,300# R37 316SST RING, OVAL PREFERED /OCTAGONAL OPTIONAL,4,0
1794,0,,,4" 300# RF BLIND FLANGE A105 CS ,4",,300# RF BLIND FLANGE A105 CS,4,0
1795,0,,,4" 300# RF BLIND FLANGE A105N CS,4",,300# RF BLIND FLANGE A105N CS,4,0
1796,0,,,4" 300# RFWN FLANGE A105 CS S/120 BORE,4",,300# RFWN FLANGE A105 CS S/120 BORE,4,0
1797,0,,,4" 300# RFWN FLANGE A105 CS S/40 BORE,4",,300# RFWN FLANGE A105 CS S/40 BORE,4,0
1798,0,,,4" 300# RFWN FLANGE A105 CS S/STD BORE,4",,300# RFWN FLANGE A105 CS S/STD BORE,4,0
1799,0,,,4" 300# RFWN FLANGE A105N CS S/40 BORE,4",,300# RFWN FLANGE A105N CS S/40 BORE,4,0
1800,0,,,4" 300# RFWN FLANGE A182-F317/F317L SS S/40s DUAL RATED,4",,300# RFWN FLANGE A182-F317/F317L SS S/40s DUAL RATED,4,0
1801,0,,,4" 300# RFWN FLANGE A182-F9 CHROME S/STD BORE,4",,300# RFWN FLANGE A182-F9 CHROME S/STD BORE,4,0
1802,0,,,4" 300# RFWN FLANGE A182-F9 CHROME S/XS BORE,4",,300# RFWN FLANGE A182-F9 CHROME S/XS BORE,4,0
1803,0,,,4" 300# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,4",,300# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,4,0
1804,0,,,4" 300# RFWN FLANGES A105 CS S/STD BORE,4",,300# RFWN FLANGES A105 CS S/STD BORE,4,0
1805,0,,,4" 300# RFWN ORIFICE FLANGE A105 CS S/40 BORE W/.5" SW TAPS,4",,300# RFWN ORIFICE FLANGE A105 CS S/40 BORE W/.5" SW TAPS,4,0
1806,0,,,4" 300# RTJWN A182-F51 DUPLEX SS UNS-S31803 OR UNS-S32205 S/XS BORE (R24),4",,300# RTJWN A182-F51 DUPLEX SS UNS-S31803 OR UNS-S32205 S/XS BORE (R24),4,0
1807,0,,,4" 40 WALL CS PIPE ERW/API-5L/GRADE X-42/PSL2,4",,40 WALL CS PIPE ERW/API-5L/GRADE X-42/PSL2,4,0
1808,0,,,4" 45D ELL A234-WPB SMLS CS S/40 BORE,4",,45D ELL A234-WPB SMLS CS S/40 BORE,4,0
1809,0,,,4" 45D ELL A234-WPB SMLS CS S/STD BORE,4",,45D ELL A234-WPB SMLS CS S/STD BORE,4,0
1810,0,,,4" 45D ELL A234-WPN SMLD CS S/STD BORE,4",,45D ELL A234-WPN SMLD CS S/STD BORE,4,0
1811,0,,,4" 45D ELL A403-WP304/304L S/10s SEAMLESS SS,4",,45D ELL A403-WP304/304L S/10s SEAMLESS SS,4,0
1812,0,,,4" 45D ELL A403-WP304/304L SS SEAMLESS S/10s BORE,4",,45D ELL A403-WP304/304L SS SEAMLESS S/10s BORE,4,0
1813,0,,,4" 45D ELL A403-WP317L SS S/40s BORE,4",,45D ELL A403-WP317L SS S/40s BORE,4,0
1814,0,,,4" 600# RF BLIND FLANGE A105 KILLED CS,4",,600# RF BLIND FLANGE A105 KILLED CS,4,0
1815,0,,,4" 600# RFWN FLANGE A105 CS S/STD BORE,4",,600# RFWN FLANGE A105 CS S/STD BORE,4,0
1816,0,,,4" 600# RFWN FLANGE S/40 BORE CS MSS SP-44-2010 F42 B16.5,4",,600# RFWN FLANGE S/40 BORE CS MSS SP-44-2010 F42 B16.5,4,0
1817,0,,,4" 600# RFWN FLANGE S/STD BORE A350-LF2 CLASS 1 LTCS,4",,600# RFWN FLANGE S/STD BORE A350-LF2 CLASS 1 LTCS,4,0
1818,0,,,4" 600# RFWN FLANGE S/XS BORE A105 CS,4",,600# RFWN FLANGE S/XS BORE A105 CS,4,0
1819,0,,,4" 600# RFWN FLANGE S/XS BORE A105 KILLED CS,4",,600# RFWN FLANGE S/XS BORE A105 KILLED CS,4,0
1820,0,,,4" 600# RFWN FLANGE SA105N CS S/40 BORE,4",,600# RFWN FLANGE SA105N CS S/40 BORE,4,0
1821,0,,,4" 600# RTJ WN FLANGES A105 CS S/STD BORE,4",,600# RTJ WN FLANGES A105 CS S/STD BORE,4,0
1822,0,,,4" 600# SPECTACLE BLIND A516-70 CS,4",,600# SPECTACLE BLIND A516-70 CS,4,0
1823,0,,,4" 90 LR ELL BW, SCH.40, CS A234-WPB,4",,90 LR ELL BW, SCH.40, CS A234-WPB,4,0
1824,0,,,4" BW 45D ELL A234-WPB SMLS CS S/STD BORE,4",,BW 45D ELL A234-WPB SMLS CS S/STD BORE,4,0
1825,0,,,4" BW CAP A234-WPB SMLS CS S/40 BORE,4",,BW CAP A234-WPB SMLS CS S/40 BORE,4,0
1826,0,,,4" BW CAP A234-WPB SMLS CS S/80 BORE,4",,BW CAP A234-WPB SMLS CS S/80 BORE,4,0
1827,0,,,4" BW CAP A234-WPB SMLS CS S/STD BORE,4",,BW CAP A234-WPB SMLS CS S/STD BORE,4,0
1828,0,,,4" BW CROSS A234-WPB S/XS BORE CS,4",,BW CROSS A234-WPB S/XS BORE CS,4,0
1829,0,,,4" BW CROSS A234-WPB SMLS CS S/STD BORE,4",,BW CROSS A234-WPB SMLS CS S/STD BORE,4,0
1830,0,,,4" BW CROSS A234-WPB SMLS CS S/STD BORE REVISED TO S/XS,4",,BW CROSS A234-WPB SMLS CS S/STD BORE REVISED TO S/XS,4,0
1831,0,,,4" BW TEE A234-WPB SMLS CS S/40 BORE,4",,BW TEE A234-WPB SMLS CS S/40 BORE,4,0
1832,0,,,4" BW TEE A234-WPB SMLS CS S/STD BORE,4",,BW TEE A234-WPB SMLS CS S/STD BORE,4,0
1833,0,,,4" CAP BW, SCH.40, CS A234-WPB,4",,CAP BW, SCH.40, CS A234-WPB,4,0
1834,0,,,4" E-Z LINE PIPE SUPPORT MODEL 510-F W/IROD HEAD & BASE PLATE FOR 4" PIPE,4",,E-Z LINE PIPE SUPPORT MODEL 510-F W/IROD HEAD & BASE PLATE FOR 4" PIPE,4,0
1835,0,,,4" FLANGE BLIND 150# RF, CS A105,4",,FLANGE BLIND 150# RF, CS A105,4,0
1836,0,,,4" FLANGE WN 150# RF, SCH.40, CS A105,4",,FLANGE WN 150# RF, SCH.40, CS A105,4,0
1837,0,,,4" FLANGE WN 300# RF, SCH.40, CS A105,4",,FLANGE WN 300# RF, SCH.40, CS A105,4,0
1838,0,,,4" LR 45D ELL A234-WPB SMLS CS S/40 BORE,4",,LR 45D ELL A234-WPB SMLS CS S/40 BORE,4,0
1839,0,,,4" LR 45D ELL WPHY-42 SMLS CS S/40 BORE,4",,LR 45D ELL WPHY-42 SMLS CS S/40 BORE,4,0
1840,0,,,4" LR 90� ELL A234-WPB SMLS CS S/STD BORE,4",,LR 90� ELL A234-WPB SMLS CS S/STD BORE,4,0
1841,0,,,4" LR 90D ELL A182-F51 DUPLEX SS UNS-S31803 OR UNS-S32205,4",,LR 90D ELL A182-F51 DUPLEX SS UNS-S31803 OR UNS-S32205,4,0
1842,0,,,4" LR 90D ELL A234-WP9 CHROME S/STD BORE SEAMLESS,4",,LR 90D ELL A234-WP9 CHROME S/STD BORE SEAMLESS,4,0
1843,0,,,4" LR 90D ELL A234-WPB SMLS CS S/120 BORE,4",,LR 90D ELL A234-WPB SMLS CS S/120 BORE,4,0
1844,0,,,4" LR 90D ELL A234-WPB SMLS CS S/40 BORE,4",,LR 90D ELL A234-WPB SMLS CS S/40 BORE,4,0
1845,0,,,4" LR 90D ELL A234-WPB SMLS CS S/STD BORE,4",,LR 90D ELL A234-WPB SMLS CS S/STD BORE,4,0
1846,0,,,4" LR 90D ELL A234-WPB SMLS CS S/STD BORE CEMENT LINED,4",,LR 90D ELL A234-WPB SMLS CS S/STD BORE CEMENT LINED,4,0
1847,0,,,4" LR 90D ELL A234-WPB SMLS CS S/XS BORE,4",,LR 90D ELL A234-WPB SMLS CS S/XS BORE,4,0
1848,0,,,4" LR 90D ELL A234-WPN SMLD CS S/STD BORE,4",,LR 90D ELL A234-WPN SMLD CS S/STD BORE,4,0
1849,0,,,4" LR 90D ELL A403-WP304/304L S/10s SEAMLESS SS,4",,LR 90D ELL A403-WP304/304L S/10s SEAMLESS SS,4,0
1850,0,,,4" LR 90D ELL A403-WP317L SS S/40s BORE,4",,LR 90D ELL A403-WP317L SS S/40s BORE,4,0
1851,0,,,4" LR 90D ELL ALLOY C276-B366-WPHC276S S/10s BORE,4",,LR 90D ELL ALLOY C276-B366-WPHC276S S/10s BORE,4,0
1852,0,,,4" LR 90D ELL S/40 BORE 304/304L,4",,LR 90D ELL S/40 BORE 304/304L,4,0
1853,0,,,4" LR 90D ELL S/STD BORE A420-WPL6-S LTCS,4",,LR 90D ELL S/STD BORE A420-WPL6-S LTCS,4,0
1854,0,,,4" LR 90D ELL S/XS A234-WPB SEAMLESS CS,4",,LR 90D ELL S/XS A234-WPB SEAMLESS CS,4,0
1855,0,,,4" LR 90D ELL S/XS A234-WPB SEAMLESS KILLED CS,4",,LR 90D ELL S/XS A234-WPB SEAMLESS KILLED CS,4,0
1856,0,,,4" LR 90D ELL SA234-WPB SMLS CS S/40 BORE,4",,LR 90D ELL SA234-WPB SMLS CS S/40 BORE,4,0
1857,0,,,4" LR 90D ELL WPHY-42 SMLS CS S/40 BORE,4",,LR 90D ELL WPHY-42 SMLS CS S/40 BORE,4,0
1858,0,,,4" PIPE BE, SCH.40, CS A106-B SMLS,4",,PIPE BE, SCH.40, CS A106-B SMLS,4,0
1859,0,,,4" S/10S A312-TP304/304L SEAMLESS PIPE,4",,S/10S A312-TP304/304L SEAMLESS PIPE,4,0
1860,0,,,4" S/10S A312-TP316/316L WELDED SS PIPE PICKLED & PASSIVATED,4",,S/10S A312-TP316/316L WELDED SS PIPE PICKLED & PASSIVATED,4,0
1861,0,,,4" S/10s ALLOY-C276-B622 UNS-N010276 SEAMLESS PIPE,4",,S/10s ALLOY-C276-B622 UNS-N010276 SEAMLESS PIPE,4,0
1862,0,,,4" S/120 BORE A106B SMLS CS PIPE ,4",,S/120 BORE A106B SMLS CS PIPE,4,0
1863,0,,,4" S/40 BORE 304/304L SS PIPE,4",,S/40 BORE 304/304L SS PIPE,4,0
1864,0,,,4" S/40 BORE A106B SEAMLESS CS PIPE,4",,S/40 BORE A106B SEAMLESS CS PIPE,4,0
1865,0,,,4" S/40 BORE A106B SMLS CS PIPE,4",,S/40 BORE A106B SMLS CS PIPE,4,0
1866,0,,,4" S/40 BORE BW CAP A234-WPB SMLS CS ,4",,S/40 BORE BW CAP A234-WPB SMLS CS,4,0
1867,0,,,4" S/40 BORE SA106B SMLS CS PIPE,4",,S/40 BORE SA106B SMLS CS PIPE,4,0
1868,0,,,4" S/40s A312-TP317L SS SEAMLESS PIPE,4",,S/40s A312-TP317L SS SEAMLESS PIPE,4,0
1869,0,,,4" S/40s ALLOY-C276-B622 UNS-N010276 SEAMLESS PIPE,4",,S/40s ALLOY-C276-B622 UNS-N010276 SEAMLESS PIPE,4,0
1870,0,,,4" S/80 BORE A106B SMLS CS PIPE,4",,S/80 BORE A106B SMLS CS PIPE,4,0
1871,0,,,4" S/80 BORE SA106B SMLS CS PIPE,4",,S/80 BORE SA106B SMLS CS PIPE,4,0
1872,0,,,4" S/STD A106B SMLS CS PIPE,4",,S/STD A106B SMLS CS PIPE,4,0
1873,0,,,4" S/STD BORE A106B SEAMLESS CS PIPE,4",,S/STD BORE A106B SEAMLESS CS PIPE,4,0
1874,0,,,4" S/STD BORE A106B SMLS CS PIPE ,4",,S/STD BORE A106B SMLS CS PIPE,4,0
1875,0,,,4" S/STD BORE A106B SMLS CS PIPE REVISED TO S/XS,4",,S/STD BORE A106B SMLS CS PIPE REVISED TO S/XS,4,0
1876,0,,,4" S/STD BORE A333-6 SEAMLESS LTCS PIPE,4",,S/STD BORE A333-6 SEAMLESS LTCS PIPE,4,0
1877,0,,,4" S/STD BORE A335-P9 CHROME PIPE,4",,S/STD BORE A335-P9 CHROME PIPE,4,0
1878,0,,,4" S/STD BORE A53B SEAMLESS CEMENT LINED PIPE,4",,S/STD BORE A53B SEAMLESS CEMENT LINED PIPE,4,0
1879,0,,,4" S/XS (.337) A-790 DUPLEX SS UNS-S31803 OR S32205 SEAMLESS PIPE,4",,S/XS (.337) A-790 DUPLEX SS UNS-S31803 OR S32205 SEAMLESS PIPE,4,0
1880,0,,,4" S/XS A106B SEAMLESS CS PIPE,4",,S/XS A106B SEAMLESS CS PIPE,4,0
1881,0,,,4" S/XS A106B SEAMLESS KILLED CS PIPE,4",,S/XS A106B SEAMLESS KILLED CS PIPE,4,0
1882,0,,,4" S/XS A335-P9 CHROME SEAMLESS PIPE,4",,S/XS A335-P9 CHROME SEAMLESS PIPE,4,0
1883,0,,,4" S/XS BORE A106B SMLS CS PIPE,4",,S/XS BORE A106B SMLS CS PIPE,4,0
1884,0,,,4" S/XS BW TEE A234-WPB SEAMLESS KILLED CS,4",,S/XS BW TEE A234-WPB SEAMLESS KILLED CS,4,0
1885,0,,,4" SR 90D ELL A234-WPB SMLS CS S/STD BORE,4",,SR 90D ELL A234-WPB SMLS CS S/STD BORE,4,0
1886,0,,,4" STUB END SHORT PATTERN A403-WP304/304L SS S/10s,4",,STUB END SHORT PATTERN A403-WP304/304L SS S/10s,4,0
1887,0,,,4" TEE A234-WPB SMLS CS S/40 BORE,4",,TEE A234-WPB SMLS CS S/40 BORE,4,0
1888,0,,,4" WIDE POLYKEN 930 COLD APPLIED TAPE  ,4",,WIDE POLYKEN 930 COLD APPLIED TAPE,4,0
1889,0,,,4" WIDE POLYKEN 930 COLD APPLIED TAPE  X 50' ROLLS(MIN 24),4",,WIDE POLYKEN 930 COLD APPLIED TAPE  X 50' ROLLS(MIN 24),4,0
1890,0,,,4" WIDE x .25" THICK FLAT BAR A240-304SS,4",,WIDE x .25" THICK FLAT BAR A240-304SS,4,0
1891,0,,,4" WIDE x 3/8" THICK FLAT BAR A240-304SS,4",,WIDE x 3/8" THICK FLAT BAR A240-304SS,4,0
1892,0,,,4" x .5" 3000# SOL A105 CS ,4",.5",3000# SOL A105 CS,4,0.5
1893,0,,,4" x .75" 3000# SOL A105 CS ,4",.75",3000# SOL A105 CS,4,0.75
1894,0,,,4" x .75" 3000# SW EOL A105 CS ,4",.75",3000# SW EOL A105 CS,4,0.75
1895,0,,,4" x .75" 9000# SOL A182-F9 CHROME,4",.75",9000# SOL A182-F9 CHROME,4,0.75
1896,0,,,4" x .75" WOL S/10 x S/40 BORE A182-F316/316L DUAL GRADE,4",.75",WOL S/10 x S/40 BORE A182-F316/316L DUAL GRADE,4,0.75
1897,0,,,4" x .75" x 3.5" LONG NIP-O-LET A105 CS S/XXS (PE),4",.75",x 3.5" LONG NIP-O-LET A105 CS S/XXS (PE),4,0.75
1898,0,,,4" x .75" x 3.5" LONG NIP-O-LET S/XXS (PE),4",.75",x 3.5" LONG NIP-O-LET S/XXS (PE),4,0.75
1899,0,,,4" x 1" 3000# SOL A105 CS ,4",1",3000# SOL A105 CS,4,1
1900,0,,,4" x 1" 6000# SOL A105 CS,4",1",6000# SOL A105 CS,4,1
1901,0,,,4" x 1" CWR SA234-WPB SMLS CS S/STD x S/80 BORE,4",1",CWR SA234-WPB SMLS CS S/STD x S/80 BORE,4,1
1902,0,,,4" x 1" ECC-SWAGE S/STD x S/160 BORE A234-WPB SMLS CS (PBE),4",1",ECC-SWAGE S/STD x S/160 BORE A234-WPB SMLS CS (PBE),4,1
1903,0,,,4" x 1" WOL S/40 x S/80 SA105N CS,4",1",WOL S/40 x S/80 SA105N CS,4,1
1904,0,,,4" x 1" x 3.5" LONG NIP-O-LET A182-F317L S/XXS (PE),4",1",x 3.5" LONG NIP-O-LET A182-F317L S/XXS (PE),4,1
1905,0,,,4" x 1" x 3.5" LONG NIP-O-LET S/XXS (PE),4",1",x 3.5" LONG NIP-O-LET S/XXS (PE),4,1
1906,0,,,4" x 1.5" 3000# SOL A105 CS ,4",1.5",3000# SOL A105 CS,4,1.5
1907,0,,,4" x 1.5" 3000# SOL A105 KILLED CS,4",1.5",3000# SOL A105 KILLED CS,4,1.5
1908,0,,,4" x 1.5" 3000# TOL A105 CS ,4",1.5",3000# TOL A105 CS,4,1.5
1909,0,,,4" x 1.5" 6000# SOL A105 CS,4",1.5",6000# SOL A105 CS,4,1.5
1910,0,,,4" x 1.5" CON-SWAGE A234-WPB SMLS CS S/STD x S/80 BORE (BLExTSE),4",1.5",CON-SWAGE A234-WPB SMLS CS S/STD x S/80 BORE (BLExTSE),4,1.5
1911,0,,,4" x 1.5" ECC SWAGE S/STD x S/160 A234-WPB SMLS CS (BLExPSE),4",1.5",ECC SWAGE S/STD x S/160 A234-WPB SMLS CS (BLExPSE),4,1.5
1912,0,,,4" x 2" 3000# SOL A105 CS ,4",2",3000# SOL A105 CS,4,2
1913,0,,,4" x 2" 6000# SOL A105 CS ,4",2",6000# SOL A105 CS,4,2
1914,0,,,4" x 2" BW RED TEE A403-WP304/304L SS S/10s BORE,4",2",BW RED TEE A403-WP304/304L SS S/10s BORE,4,2
1915,0,,,4" x 2" CASING SEAL WITH SS CLAMPS (TD WILLIAMS),4",2",CASING SEAL WITH SS CLAMPS (TD WILLIAMS),4,2
1916,0,,,4" x 2" CASING SPACERS CONCENTRIC (TD WILLIAMS),4",2",CASING SPACERS CONCENTRIC (TD WILLIAMS),4,2
1917,0,,,4" x 2" CON-SWAGE A234-WPB SMLS CS S/XS x S/160 (BLE x PSE),4",2",CON-SWAGE A234-WPB SMLS CS S/XS x S/160 (BLE x PSE),4,2
1918,0,,,4" x 2" CON-SWAGE S/STD x S/XS BORE A234-WPB SMLS CS (BLE x PSE),4",2",CON-SWAGE S/STD x S/XS BORE A234-WPB SMLS CS (BLE x PSE),4,2
1919,0,,,4" x 2" ECC-SWAGE A234-WPB SMLS CS S/40 x S/80 (BLExPSE),4",2",ECC-SWAGE A234-WPB SMLS CS S/40 x S/80 (BLExPSE),4,2
1920,0,,,4" x 2" EWR A234-WPB SMLS CS S/40 BORE,4",2",EWR A234-WPB SMLS CS S/40 BORE,4,2
1921,0,,,4" x 2" WOL A182-F304/304L SS S/40s X S/80s,4",2",WOL A182-F304/304L SS S/40s X S/80s,4,2
1922,0,,,4" x 2" WOL A182-F9 CHROME S/XS BORE,4",2",WOL A182-F9 CHROME S/XS BORE,4,2
1923,0,,,4" x 2" WOL A234-WPB SMLS CS S/40 x S/80 BORE,4",2",WOL A234-WPB SMLS CS S/40 x S/80 BORE,4,2
1924,0,,,4" x 2" WOL S/120 x S/160 A105 CS,4",2",WOL S/120 x S/160 A105 CS,4,2
1925,0,,,4" x 3" BW RED TEE A234-WPB SMLS CS S/40 BORE,4",3",BW RED TEE A234-WPB SMLS CS S/40 BORE,4,3
1926,0,,,4" x 3" BW RED TEE A234-WPB SMLS CS S/STD BORE,4",3",BW RED TEE A234-WPB SMLS CS S/STD BORE,4,3
1927,0,,,4" x 3" CWR A234-WPB SMLS CS S/120 x S/160,4",3",CWR A234-WPB SMLS CS S/120 x S/160,4,3
1928,0,,,4" x 3" CWR A234-WPB SMLS CS S/40 BORE,4",3",CWR A234-WPB SMLS CS S/40 BORE,4,3
1929,0,,,4" x 3" CWR A234-WPB SMLS CS S/STD BORE,4",3",CWR A234-WPB SMLS CS S/STD BORE,4,3
1930,0,,,4" x 3" CWR A234-WPB SMLS CS S/STD BORE CEMENT LINED,4",3",CWR A234-WPB SMLS CS S/STD BORE CEMENT LINED,4,3
1931,0,,,4" x 3" CWR A234-WPB SMLS CS S/STD BORE REVISED TO S/XS,4",3",CWR A234-WPB SMLS CS S/STD BORE REVISED TO S/XS,4,3
1932,0,,,4" x 3" CWR A403-WP304/304L S/10s  SEAMLESS SS,4",3",CWR A403-WP304/304L S/10s  SEAMLESS SS,4,3
1933,0,,,4" x 3" CWR ALLOY-C276 B366-WPHC276S S/10s x S/40s,4",3",CWR ALLOY-C276 B366-WPHC276S S/10s x S/40s,4,3
1934,0,,,4" x 3" CWR S/STD BORE CWR A420-WPL6-S LTCS,4",3",CWR S/STD BORE CWR A420-WPL6-S LTCS,4,3
1935,0,,,4" x 3" EWR A234-WPB SMLS CS S/120 x S/160,4",3",EWR A234-WPB SMLS CS S/120 x S/160,4,3
1936,0,,,4" x 3" EWR A234-WPB SMLS CS S/40 BORE ,4",3",EWR A234-WPB SMLS CS S/40 BORE,4,3
1937,0,,,4" x 3" EWR A234-WPB SMLS CS S/STD BORE,4",3",EWR A234-WPB SMLS CS S/STD BORE,4,3
1938,0,,,4" x 3" EWR A234-WPB SMLS CS S/XS BORE,4",3",EWR A234-WPB SMLS CS S/XS BORE,4,3
1939,0,,,4" x 3" S/XS CWR A234-WPB SEAMLESS KILLED CS,4",3",S/XS CWR A234-WPB SEAMLESS KILLED CS,4,3
1940,0,,,4" x 3" WOL S/STD BORE CS A105,4",3",WOL S/STD BORE CS A105,4,3
1941,0,,,4" x 4" x .25" ANGLE 304/304L SS,4",4",x .25" ANGLE 304/304L SS,4,4
1942,0,,,4" x2" CON-SWAGE A234-WPB SMLS CS S/40 x S/80 (BLExPSE),4",2",CON-SWAGE A234-WPB SMLS CS S/40 x S/80 (BLExPSE),4,2
1943,0,,,4", 300#, RF, CHECK VALVE, SWING TYPE, A216-WCB, T#8, BC, NACE MR0103,4",,, 300#, RF, CHECK VALVE, SWING TYPE, A216-WCB, T#8, BC, NACE MR0103,4,0
1944,0,,,4", 300#, RF, GATE VALVE, CS, A216-WCB, T#5, BB, OS&Y, HW, API-600, ,4",,, 300#, RF, GATE VALVE, CS, A216-WCB, T#5, BB, OS&Y, HW, API-600,,4,0
1945,0,,,4"150# RFWN FLANGES A105 CS S/STD BORE,4",,150# RFWN FLANGES A105 CS S/STD BORE,4,0
1946,0,,,4"x 1" CON SWAGE S/STD x S/80 BORE A234-WPB SMLS CS (BLE x PSE),4",1",CON SWAGE S/STD x S/80 BORE A234-WPB SMLS CS (BLE x PSE),4,1
1947,0,,,4"x1" SOCKOLET 3000#, CS A105,4",1",SOCKOLET 3000#, CS A105,4,1
1948,0,,,4"x2" SOCKOLET 3000#, CS A105,4",2",SOCKOLET 3000#, CS A105,4,2
1949,0,,,4"x2" SWAGE ECC, SCH.40 x 80, CS A234-WPB BLE-PSE,4",2",SWAGE ECC, SCH.40 x 80, CS A234-WPB BLE-PSE,4,2
1950,0,,,42" 150# RF BLIND FLANGE A105 CS  SERIES "A",42",,150# RF BLIND FLANGE A105 CS  SERIES "A",42,0
1951,0,,,42" 150# RF SLIP-ON FLANGEA105 CS SERIES "A",42",,150# RF SLIP-ON FLANGEA105 CS SERIES "A",42,0
1952,0,,,42" 150# RFWN FLANGEA105 CS S/STD BORE SERIES "B",42",,150# RFWN FLANGEA105 CS S/STD BORE SERIES "B",42,0
